id	idolId	name	evolutionName	rarity	attribute	type	appeal	stamina	technique	skillId	skillTitle	skillFields	conditionFields	personalSkillIds	skillFields1	conditionFields1	skillFields2	conditionFields2
519	you	イエーイ！	Summer On Stage!!	UR	active	skill	5231	9638	12668	staminaRecovery_probability_none	一番熱い夏を感じさせてあげる♪	technique,32	33	appealPlus_passive_sameAttribute,staminaRecovery_acSuccess_none	4.2		technique,20	30
520	riko	ジャンプ！！	未熟DREAMER	SR	cool	skill	6262	3723	6940	criticalRateUp_probability_sameAttribute	夢の海を泳いで行こうよ	3,10	30	appealPlus_passive_sameAttribute,spGaugeGainUp_critical_everyone	3.2		3,8	20
521	umi	きちんと水分補給してくださいね	Angelic Angel	SR	elegant	guard	4739	6940	5246	damageReduction_probability_none	今この瞬間を大切に	5,20	30	staminaPlus_passive_sameAttribute,deactivation_changeTeam_everyone	3.2			20
522	shizuku	爽やかな森林の香り……	ふわふわ♡しずくま	UR	elegant	voltage	14688	6201	11750	voltageGain_probability_none	甘いお時間	appeal,42	33	appealPlus_passive_myself,criticalUpAc_acStart_myself	15		20	100
523	chika	ホームラン狙ってこー！	ピュアサマー	UR	cool	skill	12264	6630	14252	spGaugeGainRate_probability_none	夏休みの思い出を作りたい♪	sp,12	11	appealPlus_passive_sameAttribute,skillInvocationPlus_acStart_myself	5.2		20	100
524	dia	このプリンがとても好きなんです	未熟DREAMER	SR	pure	voltage	7595	5195	7195	voltageGain_probability_none	やっと一緒になれました	appeal,37	30	appealPlus_passive_sameType,voltageUpAc_musicStart_sameAttribute	4.2		2	30
525	hanayo	気持ちいいな！	Angelic Angel	SR	natural	sp	7195	5195	7595	spGaugeGainUp_probability_sameTeam	恥ずかしがらずに♪	3,7.6	30	techniquePlus_passive_myself,staminaRecovery_spSkill_none	7		technique,6	50
526	mia	ボクなりのやり方	I'm Still...	SR	elegant	sp	4910	6664	5963	staminaRecovery_probability_none	I'm Still dreaming	technique,32	30	appealPlus_passive_sameAttribute,shieldGain_stamina_none	3.2		stamina,13.2	1,100
527	mia	虹ヶ咲学園3年生	ニューヨーク育ちの歌姫	R	cool	sp	4009	3271	3271		Come on. ベイビーちゃん♪							
528	mia	アメリカンスクールアイドル	天才作曲家	R	pure	guard	3625	3625	4834		ボクらしくいたい							
529	lanzhu	ほらほら、行きましょ〜	Queendom	SR	pure	skill	6664	3858	7017	criticalUp_probability_sameTeam	あなたの全てを支配してあげる	10,7	30	appealPlus_passive_sameTeam,criticalPlus_musicStart_sameTeam	5		5	30
530	lanzhu	虹ヶ咲学園2年生	香港からやってきたお嬢様	R	elegant	voltage	3166	3693	3693		ランジュに任せなさい！							
531	lanzhu	威風堂々スクールアイドル	自身あふれる先導者	R	active	sp	3625	4229	4229		無問題ラ！							
532	mari	どうか私の願いを叶えて……！	月夜のヴィーナス	UR	smile	sp	11750	7833	13056	spGaugeGainUp_probability_sameTeam	2人きりのゴンドラ	5,32	33	appealPlus_passive_sameAttribute,spGaugeGainUp_changeTeam_everyone	5.2		10,18	30
533	eri	私が何者か分かったのね	月夜のヴィーナス	UR	elegant	voltage	13382	7507	11750	appealUp_probability_sameAttribute	月光に魅せられて	5,7.2	33	appealPlus_passive_sameAttribute,voltageUpAc_acStart_sameTeam	5.2		5	100
534	honoka	量間違えちゃった、えへへ♪	Angelic Angel	SR	cool	voltage	7595	5395	6997	voltageGain_probability_none	こころの羽ばたきは止まらない！	appeal,37	30	appealPlus_passive_sameTeam,voltageGain_acStartOnce_none	5		appeal,77	100
535	ai	アイさんの光魔法はどうよ♪	月夜のヴィーナス	UR	pure	voltage	12392	3579	11566	voltageUp_probability_sameGrade	三日月に込めた想い	3,8.2	33	appealPlus_passive_sameGrade,voltageUpAc_acStart_myself	4.2		10	100
536	yoshiko	哀れでか弱き妖精よ	未熟DREAMER	SR	active	guard	4062	7109	5755	staminaRecovery_probability_none	みんなと進む道	stamina,32	30	staminaPlus_passive_sameAttribute,staminaRecovery_stamina_none	3.2		technique,20	1,100
537	setsuna	無事にお屋敷を出られたんですね	虹色の心	SR	smile	sp	6262	4909	5755	spGaugeGainUp_probability_everyone	あなたの声をもっと聞きたいの！	5,4.2	30	techniquePlus_passive_sameTeam,spSkillUp_acStartTimes_none	5		technique,8.6	100,2
538	emma	いくらでも歩けちゃいそうだね～	癒しをお届け♡エマ郵便	UR	smile	skill	12852	6103	13171	voltageGain_probability_none	ハッピーレター♡フォーユー	appeal,60	11	appealPlusAndStaminaPlus_passive_sameAttribute,voltageUp_changeTeam_sameAttribute	6.5,3.2		3,5	30
539	kanan	か、風の音かな～	未熟DREAMER	SR	natural	voltage	7996	7595	4396	voltageUp_probability_sameAttribute	みんなとなら乗り越こえられる	5,5.2	30	appealPlus_passive_sameAttribute,appealUp_acSuccess_everyone	3.2		5,4	100
540	niko	あの幻の映画じゃない！	ウェザー☆コントローラー	UR	pure	skill	11934	8618	12596	criticalUp_probability_sameTeam	シビれさせちゃうにこ♡	5,15	33	appealPlus_passive_sameAttribute,criticalRateUp_appeal_sameTeam	5.2		3,10	20
541	hanamaru	ここはまるで天国ずら～	ウェザー☆コントローラー	UR	cool	voltage	14035	6528	12076	voltageUp_probability_everyone	ぜーんぶ吹き飛ばしちゃうずら！	5,6.2	33	appealPlus_passive_sameAttribute,voltageUpAc_acStart_myself	5.2		15	100
542	shizuku	しっ！　静かに	虹色の心	SR	pure	sp	6395	6395	7195	spSkillUp_probability_none	参りましょう！	technique,22	30	techniquePlus_passive_sameTeam,spGaugeGainRate_acSuccess_none	5		technique,2	50
543	rina	懐中電灯にもできる	ウェザー☆コントローラー	UR	active	guard	6609	12392	8536	staminaRecovery_probability_none	雨は嫌い？	stamina,28	33	staminaPlus_passive_everyone,staminaRecovery_acSuccess_none	4.2		stamina,20	30
544	you	なんだか嵐の海を行く船みたい	未熟DREAMER	SR	cool	voltage	7109	3726	6093	voltageGain_probability_none	歌おう、一緒に♪	appeal,37	30	appealPlus_passive_myself,voltageGain_acSuccess_none	7		appeal,25	30
545	maki	リクエストがあるなら聞くわ	Angelic Angel	SR	active	guard	4233	8126	4569	damageReduction_probability_none	大事なときは今！	3,35	30	staminaPlus_passive_myself,damageReduction_changeTeamTimes_none	7		5,8	100,2
546	umi	ううっ......難しい......	乙女の結婚	UR	cool	skill	13260	5304	14586	criticalRateUpAndVoltageUp_probability_sameTeam	少し休憩しましょうか	5,10,5.2	33	appealPlus_passive_sameTeam,voltageGain_criticalTimes_none	7		appeal,30	100,20
547	dia	だんだんコツが掴めてきましたわ	ダイヤ♦イリュージョン	UR	natural	sp	12926	4970	15248	spGaugeGainRate_probability_none	ショーの始まりですわ	sp,9	33	appealPlusAndTechniquePlus_passive_sameAttribute,spSkillOverChargeAndSpSkillUpEx_sameAttribute_none	5.2,2.6		200,30	100
548	kotori	こんな感じはどうかな？	Angelic Angel	SR	natural	skill	6596	4396	8996	staminaRecovery_probability_none	Call Angel！	technique,27	30	techniquePlus_passive_sameAttribute,voltageGain_changeTeam_none	3.2		technique,3	100
549	ayumu	......どうですか？	虹色の心	SR	smile	guard	5596	8394	5997	staminaRecovery_probability_none	精一杯頑張るからね！	stamina,32	30	staminaPlus_passive_everyone,shieldGain_acSuccess_none	2.2		stamina,6.6	100
550	shioriko	もう大丈夫ですよ	虹色の心	SR	pure	voltage	7479	6100	6100	appealUp_probability_sameType	もっと近くで見てほしいです	5,7	30	appealPlus_passive_sameType,voltagePlus_musicStart_sameType	4.2		1	100
551	yoshiko	ちょっと、真姫ー！	おしゃれマジック☆	UR	active	guard	9944	10608	12596	staminaRecovery_probability_none	おかしくないかな......？	stamina,32	33	staminaPlus_passive_sameAttribute,appealPlus_musicStart_sameAttribute	5.2		2	100
552	kasumi	最高にかわいいでしょ～～～？	おしゃれマジック☆	UR	smile	voltage	13708	8160	10771	voltageUp_probability_sameAttribute	一緒にお出かけしませんか♡	5,7.2	33	appealPlus_passive_sameAttribute,appealUp_changeTeam_sameAttribute	5.2		5,7.2	30
553	mia	......うーん、どうかな？	L！L！L！（Love the Life We Live）	SR	active	voltage	7497	6426	3927	voltageGain_probability_none	芽生えたときめき	appeal,37	30	appealPlus_passive_sameAttribute,voltageGain_acSuccess_none	3.2		appeal,7.6	100
554	maki	なっ、なによこれ......っ！？	おしゃれマジック☆	UR	smile	sp	9816	6450	11780	spGaugeGainRate_probability_none	悪くないでしょ？	sp,7	33	techniquePlus_passive_sameAttribute,spGaugeGainRate_musicStart_none	5.2		technique,9	30
555	hanamaru	すてきずら～！！	WATHER BLUE NEW WORLD	SR	active	sp	6721	4652	5858	spSkillUp_probability_none	マルたちをつなぐ想い	appeal,22	30	techniquePlus_passive_myself,spGaugeGainRate_acSuccess_none	7		technique,2	50
556	emma	見て見て！　どうかな？	L！L！L！（Love the Life We Live）	SR	elegant	skill	6032	3617	7582	criticalRateUp_probability_sameTeam	何度だって伝えるよ♪	10,7	30	appealPlus_passive_everyone,voltageGain_changeTeam_none	2.2		technique,20	15
557	kanan	綺麗に色づいてるね	Autumn Colors	UR	elegant	skill	14252	5966	12926	voltageGain_probability_none	Fall in love	appeal,60	11	appealPlusAndStaminaPlus_passive_myself,skillInvocationUpAc_acStart_myself	18,9		22	100
558	lanzhu	もっと盛り上がるわよ～！	L！L！L！（Love the Life We Live）	SR	natural	skill	6426	3927	7497	staminaRecovery_probability_none	さぁ一緒に行きましょ！	technique,29	30	techniquePlus_passive_myself,voltageGain_criticalTimes_none	7		appeal,10	100,10
559	rin	怖ーい狼人間だぞー、がおー！	ドレスアップ♡ハロウィン	UR	pure	voltage	13260	9282	10608	appealUp_probability_sameAttribute	わんダフルタイムだにゃ！	5,7.2	33	appealPlus_passive_sameAttribute,voltageUpAc_acStart_myself	5.2		15	100
560	riko	実は私も悪戯を考えていたの	ドレスアップ♡ハロウィン	UR	natural	guard	9944	14916	8286	staminaRecovery_probability_none	私の獲物はどこかしら♡	stamina,32	33	staminaPlus_passive_sameAttribute,shieldGain_appeal_none	5.2		stamina,10	20
561	mari	みんなどうだったかしら～？	WATHER BLUE NEW WORLD	SR	pure	guard	5276	8119	6899	damageReduction_probability_none	いつだって思い出せるよ	5,20	30	appealPlus_passive_sameAttribute,shieldGain_acSuccess_none	4.2		stamina,6.6	100
562	shioriko	とっても楽しみです！	ドレスアップ♡ハロウィン	UR	natural	sp	11566	4406	11566	spSkillUp_probability_none	びっくりさせちゃいますよ！	appeal,32	33	appealPlus_passive_sameAttribute,spSkillUp_spSkillTimes_none	4.2		appeal,20	100,10
563	eri	うぅ、梨子と凛を助けなきゃ！	もぎゅっと”love”で接近中！	SR	smile	sp	6548	4998	5687	spGaugeGainUp_probability_sameAttribute	純情な気持ちで♪	3,7.6	30	appealPlus_passive_sameTeam,spSkillUp_acStart_none	5		appeal,8	30
564	ai	おかしーね！　お菓子だけに♪	L！L！L！（Love the Life We Live）	SR	active	voltage	7238	3791	6204	appealUp_probability_sameAttribute	もっともっと届けたい！	5,5.2	30	appealPlus_passive_myself,voltageGain_acSuccess_none	7		appeal,7.6	100
565	karin	気を抜くと眠っちゃいそう	ホーリーヴァイオレット	UR	active	voltage	14916	4308	13922	voltageGain_probability_none	君に届きますように	appeal,42	33	appealPlus_passive_sameAttribute,voltageGain_changeTeamTimes_none	5.2		appeal,30	100,20
566	honoka	一緒に漫画タイムにしようよ～	お屋敷の案内は任せて	UR	cool	skill	13464	6732	13464	criticalUp_probability_sameTeam	穂乃果のお城へようこそ	5,20	33	appealPlus_passive_sameAttribute,voltageLimitPlusCritical_musicStart_myself	5.2		15	100
567	you	えへへ、サプライズ大成功～♪	WATER BLUE NEW WORLD	SR	natural	guard	5478	8119	6697	staminaRecovery_probability_none	イマを楽しもう♪	stamina,32	30	staminaPlus_passive_sameTeam,deactivation_spSkill_everyone	5			50
568	nozomi	あと半分だよ、頑張って	もぎゅっと”love”で接近中！	SR	natural	voltage	7711	7103	5478	appealUp_probability_sameAttribute	世界一ハッピーな恋♡	5,5.2	30	appealPlus_passive_sameAttribute,voltageGain_acSuccess_none	3.2		appeal,30	30
569	shizuku	内容は全て頭に入りました	アオハル☆カーニバル	UR	smile	voltage	13708	7507	11424	voltageUp_probability_sameTeam	先輩、一口どうぞ♪	5,8.2	33	appealPlus_passive_sameTeam,voltageUpAc_acStart_sameTeam	7		5	100
570	dia	さようなら、わたくしの王子様	アオハル☆カーニバル	UR	pure	guard	11270	8948	12926	damageReduction_probability_none	今日は弾けますわよ！	4,33	33	staminaPlus_passive_everyone,staminaRecovery_acStart_none	4.2		stamina,7.2	100
571	riko	綺麗な旋律	WATER BLUE NEW WORLD	SR	pure	guard	5478	7915	6899	damageReduction_probability_none	この時を楽しくしたい	3,35	30	staminaPlus_passive_everyone,shieldGain_musicStart_none	2.2		stamina,20	20
572	kotori	魔法をかけてさしあげますよ♪	アオハル☆カーニバル	UR	elegant	skill	10658	6170	11220	voltageGain_probability_none	萌え萌えにゃんにゃん♡	appeal,52	11	appealPlus_passive_sameAttribute,criticalUpAc_acStart_myself	4.2		10	100
573	maki	はぐれないでよ、歩夢	もぎゅっと”love”で接近中！	SR	smile	voltage	6548	4998	5687	appealUp_probability_everyone	ダイスキの奇跡を	5,3.2	30	appealPlus_passive_myself,voltagePlus_musicStart_everyone	7		3	30
574	ayumu	お、お帰りなさいませ、ご主人様	L！L！L！（Love the Life We Live）	SR	elegant	sp	6032	3791	7411	criticalRateUp_probability_sameTeam	明日へ夢を繋ごう	10,7	30	techniquePlus_passive_sameTeam,spGaugeGainUp_spSkillTimes_sameTeam	5		30,9	100,1
575	hanamaru	よかったら、どうぞ	花丸◎物語	UR	active	sp	12926	9612	10608	spSkillUp_probability_none	これからも紡いでいきたい	appeal,40	33	appealPlusAndStaminaPlus_passive_sameAttribute,spSkillOverChargeAndSpSkillUpEx_sameAttribute_none	6.5,3.2		200,30	100
576	kasumi	「かすみん」って呼んでください	L！L！L！（Love the Life We Live）	SR	cool	skill	6697	5478	8119	voltageUp_probability_sameTeam	ねぇ、何をみて見たい？	5,5.4	30	techniquePlus_passive_myself,voltageGain_changeTeam_none	7		technique,3	100
577	nozomi	うわぁ、すごいご馳走！	Autumn☆Thanksgiving	UR	active	voltage	14252	8286	10608	voltageUp_probability_sameAttribute	たくさん採れたやん♪	5,7.2	33	appealPlus_passive_sameAttribute,appealUp_changeTeam_sameAttribute	5.2		5,7.2	30
578	mia	賑やかなのも、案外悪くないかも	Autumn☆Thanksgiving	UR	cool	skill	13922	4970	14252	criticalRateUp_probability_sameTeam	ベイビーちゃん、味見する？	3,30	33	appealPlus_passive_sameTeam,appealPlus_acSuccess_sameTeam	7		7.5	50
579	rina	ミアちゃんの力になりたい	L！L！L！（Love the Life We Live）	SR	natural	sp	6697	6089	7508	skillInvocationUp_probability_sameTeam	何度でも伝えたい	5,4	30	appealPlus_passive_sameTeam,spSkillUp_acStart_none	5		appeal,2.6	100
580	ruby	ルビィに任せて！	Autumn☆Thanksgiving	UR	cool	voltage	12620	5610	9816	voltageUp_probability_sameTeam	もうちょっとだけ我慢してね	5,5	33	appealPlus_passive_sameAttribute,voltageUpAc_acStart_myself	4.2		10	100
581	chika	これも買って帰ろうよ！	WATER BLUE NEW WORLD	SR	active	sp	6032	3447	7756	spSkillUp_probability_none	ミライへ向かおう！	technique,22	30	techniquePlus_passive_myself,staminaRecovery_spSkill_none	7		technique,6	50
582	honoka	穂むらの秋限定の和菓子	もぎゅっと”love”で接近中！	SR	smile	skill	6032	4998	6204	criticalRateUp_probability_sameAttribute	もっ！ぎゅー！	3,10	30	techniquePlus_passive_sameAttribute,appealUp_acStart_everyone	3.2		4,4	100
583	kanata	おかしいな、違うのかな......	イッツ・ショータイム☆	UR	smile	sp	13922	4970	14252	spSkillUp_probability_none	ジャッキーン！	appeal,40	33	appealPlusAndStaminaPlus_passive_sameAttribute,appealPlus_spSkill_sameAttribute	6.5,3.2		1.2	50
584	setsuna	厳しくチェックさせてくださいね！	緑風のティターニア	UR	smile	sp	13260	5966	13922	spGaugeGainRate_probability_none	森の加護を与えましょう	sp,9	33	appealPlusAndTechniquePlus_passive_sameAttribute,spGaugeGain_changeTeam_none	6.5,3.2		800	30
585	yoshiko	魔界に生きる上で必要な情報	WATER BLUE NEW WORLD	SR	elegant	voltage	7915	5885	6494	appealUp_probability_sameTeam	あきらめない！	5,7	30	appealPlus_passive_myself,voltageGain_acSuccessOnce_none	7		appeal,77	100
586	umi	なんていい景色	もぎゅっと”love”で接近中！	SR	cool	skill	6697	4464	9133	staminaRecovery_probability_none	うけとめてください	technique,29	30	appealPlus_passive_everyone,criticalPlus_musicStart_everyone	2.2		3	30
